iid_pid,iid,id,gender,idg,condtn,partner,pid,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,IID_PID
7685.0,549.0,19.0,1.0,38.0,2.0,1.0,509,43.0,0.0,28.0,4.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-509
7686.0,549.0,19.0,1.0,38.0,2.0,2.0,510,7.0,0.0,26.0,3.0,25.0,25.0,25.0,12.0,3.0,10.0,9.0,9.0,10.0,9.0,7.0,6.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-510
7687.0,549.0,19.0,1.0,38.0,2.0,3.0,511,17.0,0.0,23.0,4.0,20.0,10.0,10.0,30.0,15.0,15.0,4.0,5.0,5.0,5.0,3.0,3.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-511
7688.0,549.0,19.0,1.0,38.0,2.0,4.0,512,26.0,1.0,23.75,2.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,9.0,9.0,6.0,8.0,7.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-512
7689.0,549.0,19.0,1.0,38.0,2.0,5.0,513,34.0,1.0,23.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,8.0,2.0,5.0,5.0,5.0,5.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-513
7690.0,549.0,19.0,1.0,38.0,2.0,6.0,514,46.0,1.0,23.0,2.0,20.0,20.0,20.0,15.0,5.0,20.0,8.0,9.0,7.0,6.0,5.0,5.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-514
7691.0,549.0,19.0,1.0,38.0,2.0,7.0,515,-22.0,1.0,23.0,2.0,20.0,20.0,20.0,15.0,10.0,15.0,4.0,6.0,7.0,6.0,6.0,5.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-515
7692.0,549.0,19.0,1.0,38.0,2.0,8.0,516,49.0,0.0,27.0,4.0,58.0,5.0,8.0,10.0,7.0,12.0,6.0,7.0,7.0,8.0,7.0,6.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-516
7693.0,549.0,19.0,1.0,38.0,2.0,9.0,517,5.0,0.0,30.0,3.0,15.0,20.0,20.0,20.0,5.0,10.0,7.25,7.75,8.0,8.0,7.0,4.75,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-517
7694.0,549.0,19.0,1.0,38.0,2.0,10.0,518,48.0,1.0,23.0,2.0,20.0,25.0,25.0,30.0,5.0,5.0,7.0,8.0,8.0,7.0,7.0,6.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-518
7695.0,549.0,19.0,1.0,38.0,2.0,11.0,519,-7.0,1.0,26.0,2.0,40.0,5.0,30.0,15.0,5.0,5.0,6.0,8.0,7.0,6.0,7.0,5.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-519
7696.0,549.0,19.0,1.0,38.0,2.0,12.0,520,-1.0,0.0,28.0,6.0,25.0,15.0,25.0,15.0,10.0,10.0,7.0,7.0,7.0,8.0,5.0,6.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-520
7697.0,549.0,19.0,1.0,38.0,2.0,13.0,521,-27.0,1.0,26.0,2.0,10.0,30.0,20.0,15.0,15.0,10.0,6.75,7.0,8.0,7.75,7.0,5.5,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-521
7698.0,549.0,19.0,1.0,38.0,2.0,14.0,522,29.0,1.0,22.0,2.0,10.0,20.0,15.0,20.0,15.0,20.0,9.0,9.0,9.0,8.0,6.5,7.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-522
7699.0,549.0,19.0,1.0,38.0,2.0,15.0,523,4.0,0.0,27.0,4.0,10.0,25.0,20.0,20.0,5.0,20.0,7.0,6.0,8.0,8.0,8.0,3.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-523
7700.0,549.0,19.0,1.0,38.0,2.0,16.0,524,16.0,0.0,25.0,4.0,15.0,20.0,25.0,20.0,10.0,10.0,6.0,9.0,7.0,7.0,7.0,4.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-524
7701.0,549.0,19.0,1.0,38.0,2.0,17.0,525,36.0,1.0,24.0,2.0,10.0,15.0,30.0,20.0,15.0,10.0,8.0,8.0,6.0,7.0,7.0,6.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-525
7702.0,549.0,19.0,1.0,38.0,2.0,18.0,526,38.0,0.0,26.0,3.0,10.0,10.0,30.0,20.0,10.0,15.0,10.0,5.0,8.0,10.0,5.0,5.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-526
7703.0,549.0,19.0,1.0,38.0,2.0,19.0,527,45.0,0.0,24.0,6.0,50.0,20.0,10.0,5.0,10.0,5.0,4.0,6.0,7.0,7.0,8.0,4.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-527
7704.0,549.0,19.0,1.0,38.0,2.0,20.0,528,-51.0,0.0,29.0,3.0,40.0,10.0,30.0,10.0,10.0,10.0,1.0,2.0,2.0,3.0,2.0,1.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-528
7705.0,549.0,19.0,1.0,38.0,2.0,21.0,529,33.0,0.0,22.0,4.0,10.0,25.0,25.0,10.0,10.0,20.0,4.0,5.0,5.0,4.0,6.5,6.5,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-529
7706.0,549.0,19.0,1.0,38.0,2.0,22.0,530,29.0,0.0,22.0,4.0,20.0,20.0,10.0,15.0,5.0,30.0,7.0,8.0,8.0,8.0,7.0,8.0,28.0,8.0,2.0,2.0,3.0,136.0,5513800.0,1.0,7.0,1.0,7.0,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0,549.0-530
7707.0,550.0,20.0,1.0,40.0,2.0,1.0,509,65.0,0.0,28.0,4.0,10.0,20.0,30.0,10.0,10.0,20.0,6.0,4.0,6.0,6.0,7.0,5.0,30.0,8.0,2.0,5.0,6.0,646.5,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-509
7708.0,550.0,20.0,1.0,40.0,2.0,2.0,510,43.0,0.0,26.0,3.0,25.0,25.0,25.0,12.0,3.0,10.0,2.0,3.0,4.0,3.0,6.0,3.0,30.0,8.0,2.0,5.0,6.0,646.5,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-510
7709.0,550.0,20.0,1.0,40.0,2.0,3.0,511,48.0,0.0,23.0,4.0,20.0,10.0,10.0,30.0,15.0,15.0,6.0,6.0,7.0,5.0,5.0,5.0,30.0,8.0,2.0,5.0,6.0,901.75,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-511
7710.0,550.0,20.0,1.0,40.0,2.0,4.0,512,63.0,1.0,26.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,6.0,8.0,9.0,6.0,8.0,6.0,30.0,8.0,2.0,5.0,6.0,901.75,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-512
7711.0,550.0,20.0,1.0,40.0,2.0,5.0,513,73.0,1.0,23.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,6.0,7.0,7.0,4.0,4.0,6.0,30.0,8.0,2.0,5.0,6.0,1157.0,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-513
7712.0,550.0,20.0,1.0,40.0,2.0,6.0,514,44.0,1.0,23.0,2.0,20.0,20.0,20.0,15.0,5.0,20.0,7.0,8.0,9.0,7.0,6.0,5.0,30.0,8.0,2.0,5.0,6.0,1157.0,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-514
7713.0,550.0,20.0,1.0,40.0,2.0,7.0,515,22.0,1.0,23.0,2.0,20.0,20.0,20.0,15.0,10.0,15.0,2.0,3.0,3.0,5.0,5.0,3.75,30.0,8.0,2.0,5.0,6.0,901.75,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-515
7714.0,550.0,20.0,1.0,40.0,2.0,8.0,516,63.0,0.0,27.0,4.0,58.0,5.0,8.0,10.0,7.0,12.0,4.0,7.0,7.0,7.0,7.0,6.0,30.0,8.0,2.0,5.0,6.0,646.5,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-516
7715.0,550.0,20.0,1.0,40.0,2.0,9.0,517,64.0,0.0,30.0,3.0,15.0,20.0,20.0,20.0,5.0,10.0,6.0,4.0,5.0,4.0,5.0,3.0,30.0,8.0,2.0,5.0,6.0,1157.0,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-517
7716.0,550.0,20.0,1.0,40.0,2.0,10.0,518,65.0,1.0,23.0,2.0,20.0,25.0,25.0,30.0,5.0,5.0,5.0,8.0,8.0,9.0,8.0,2.0,30.0,8.0,2.0,5.0,6.0,901.75,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-518
7717.0,550.0,20.0,1.0,40.0,2.0,11.0,519,2.0,1.0,26.0,2.0,40.0,5.0,30.0,15.0,5.0,5.0,6.0,8.0,8.0,6.0,8.0,5.0,30.0,8.0,2.0,5.0,6.0,391.25,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-519
7718.0,550.0,20.0,1.0,40.0,2.0,12.0,520,67.0,0.0,28.0,6.0,25.0,15.0,25.0,15.0,10.0,10.0,6.0,7.0,6.0,6.0,6.0,5.0,30.0,8.0,2.0,5.0,6.0,1157.0,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-520
7719.0,550.0,20.0,1.0,40.0,2.0,13.0,521,-6.0,1.0,26.0,2.0,10.0,30.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,9.0,9.0,7.0,30.0,8.0,2.0,5.0,6.0,901.75,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-521
7720.0,550.0,20.0,1.0,40.0,2.0,14.0,522,62.0,1.0,22.0,2.0,10.0,20.0,15.0,20.0,15.0,20.0,7.0,8.0,7.0,5.0,7.0,4.0,30.0,8.0,2.0,5.0,6.0,1157.0,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-522
7721.0,550.0,20.0,1.0,40.0,2.0,15.0,523,27.0,0.0,27.0,4.0,10.0,25.0,20.0,20.0,5.0,20.0,2.0,2.0,9.0,2.0,7.0,1.0,30.0,8.0,2.0,5.0,6.0,901.75,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-523
7722.0,550.0,20.0,1.0,40.0,2.0,16.0,524,74.0,0.0,25.0,4.0,15.0,20.0,25.0,20.0,10.0,10.0,6.0,7.0,8.0,7.0,8.0,5.0,30.0,8.0,2.0,5.0,6.0,1157.0,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-524
7723.0,550.0,20.0,1.0,40.0,2.0,17.0,525,24.0,1.0,24.0,2.0,10.0,15.0,30.0,20.0,15.0,10.0,6.0,7.0,6.0,4.0,7.0,6.0,30.0,8.0,2.0,5.0,6.0,646.5,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-525
7724.0,550.0,20.0,1.0,40.0,2.0,18.0,526,73.0,0.0,26.0,3.0,10.0,10.0,30.0,20.0,10.0,15.0,5.0,5.0,5.0,3.0,7.0,2.0,30.0,8.0,2.0,5.0,6.0,1157.0,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-526
7725.0,550.0,20.0,1.0,40.0,2.0,19.0,527,49.0,0.0,24.0,6.0,50.0,20.0,10.0,5.0,10.0,5.0,4.0,4.0,5.0,4.0,7.0,2.0,30.0,8.0,2.0,5.0,6.0,901.75,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-527
7726.0,550.0,20.0,1.0,40.0,2.0,20.0,528,-59.0,0.0,29.0,3.0,40.0,10.0,30.0,10.0,10.0,18.75,3.0,1.0,2.0,2.0,2.0,1.0,30.0,8.0,2.0,5.0,6.0,2565.25,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-528
7727.0,550.0,20.0,1.0,40.0,2.0,21.0,529,34.0,0.0,22.0,4.0,10.0,25.0,25.0,10.0,10.0,20.0,4.0,5.0,5.0,4.0,4.0,3.0,30.0,8.0,2.0,5.0,6.0,901.75,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-529
7728.0,550.0,20.0,1.0,40.0,2.0,22.0,530,-2.0,0.0,22.0,4.0,20.0,20.0,10.0,15.0,5.0,30.0,6.0,8.0,8.0,8.0,7.0,6.0,30.0,8.0,2.0,5.0,6.0,1157.0,5513800.0,2.0,4.0,1.0,7.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0,550.0-530
7729.0,551.0,21.0,1.0,42.0,2.0,1.0,509,62.0,0.0,28.0,4.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,5.0,3.0,27.0,8.0,1.0,2.0,1.0,1157.0,5513800.0,1.0,6.0,3.0,7.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0,551.0-509
7730.0,551.0,21.0,1.0,42.0,2.0,2.0,510,33.0,0.0,26.0,3.0,25.0,25.0,25.0,12.0,3.0,10.0,6.0,5.0,5.0,5.0,8.0,3.75,27.0,8.0,1.0,2.0,1.0,1157.0,5513800.0,1.0,6.0,3.0,7.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0,551.0-510
7731.0,551.0,21.0,1.0,42.0,2.0,3.0,511,37.0,0.0,23.0,4.0,20.0,10.0,10.0,30.0,15.0,15.0,6.0,5.0,7.0,8.0,6.0,6.0,27.0,8.0,1.0,2.0,1.0,1157.0,5513800.0,1.0,6.0,3.0,7.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0,551.0-511
7732.0,551.0,21.0,1.0,42.0,2.0,4.0,512,37.0,0.0,25.5,2.0,20.0,20.0,20.0,20.0,5.0,15.0,5.0,8.0,9.0,5.0,8.0,5.0,27.0,8.0,1.0,2.0,1.0,1157.0,5513800.0,1.0,6.0,3.0,7.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0,551.0-512
7733.0,551.0,21.0,1.0,42.0,2.0,5.0,513,58.0,0.0,23.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,4.0,8.0,6.0,2.0,5.0,2.0,27.0,8.0,1.0,2.0,1.0,1157.0,5513800.0,1.0,6.0,3.0,7.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0,551.0-513
7734.0,551.0,21.0,1.0,42.0,2.0,6.0,514,44.0,0.0,23.0,2.0,20.0,20.0,20.0,15.0,5.0,20.0,8.0,9.0,8.0,7.0,6.0,5.0,27.0,8.0,1.0,2.0,1.0,1157.0,5513800.0,1.0,6.0,3.0,7.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0,551.0-514
7735.0,551.0,21.0,1.0,42.0,2.0,7.0,515,16.0,0.0,23.0,2.0,20.0,20.0,20.0,15.0,10.0,15.0,3.0,5.0,6.0,5.0,4.0,4.75,27.0,8.0,1.0,2.0,1.0,1157.0,5513800.0,1.0,6.0,3.0,7.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0,551.0-515
7736.0,551.0,21.0,1.0,42.0,2.0,8.0,516,53.0,0.0,27.0,4.0,58.0,5.0,8.0,10.0,7.0,12.0,7.0,8.0,7.0,7.0,7.0,8.0,27.0,8.0,1.0,2.0,1.0,1157.0,5513800.0,1.0,6.0,3.0,7.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0,551.0-516
7737.0,551.0,21.0,1.0,42.0,2.0,9.0,517,43.0,0.0,30.0,3.0,15.0,20.0,20.0,20.0,5.0,10.0,3.0,4.0,4.0,2.0,5.0,1.0,27.0,8.0,1.0,2.0,1.0,1157.0,5513800.0,1.0,6.0,3.0,7.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0,551.0-517
7738.0,551.0,21.0,1.0,42.0,2.0,10.0,518,53.0,0.0,23.0,2.0,20.0,25.0,25.0,30.0,5.0,5.0,7.0,6.0,6.0,5.0,5.0,3.5,27.0,8.0,1.0,2.0,1.0,1157.0,5513800.0,1.0,6.0,3.0,7.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0,551.0-518
7739.0,551.0,21.0,1.0,42.0,2.0,11.0,519,42.0,0.0,26.0,2.0,40.0,5.0,30.0,15.0,5.0,5.0,6.0,5.5,5.25,4.5,5.75,4.5,27.0,8.0,1.0,2.0,1.0,1157.0,5513800.0,1.0,6.0,3.0,7.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0,551.0-519
7740.0,551.0,21.0,1.0,42.0,2.0,12.0,520,49.0,0.0,28.0,6.0,25.0,15.0,25.0,15.0,10.0,10.0,7.0,4.0,4.0,4.0,4.0,4.0,27.0,8.0,1.0,2.0,1.0,1157.0,5513800.0,1.0,6.0,3.0,7.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0,551.0-520
