gender,idg,condtn,partner,int_corr,samerace,age_o,race_o,age,field_cd,race,imprace,imprelig,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
1.0,26.0,2.0,21.0,-24.0,1.0,22.0,4.0,24.0,5.0,4.0,9.0,6.0,4762400.0,1.0,7.0,2.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,8.0,20.0,16.0,16.0,17.0,16.0,15.0
1.0,26.0,2.0,22.0,5.0,1.0,22.0,4.0,24.0,5.0,4.0,9.0,6.0,4762400.0,1.0,7.0,2.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,8.0,20.0,16.0,16.0,17.0,16.0,15.0
1.0,28.0,2.0,1.0,-4.0,1.0,28.0,4.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,2.0,-18.0,0.0,26.0,3.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,3.0,-12.0,1.0,23.0,4.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,4.0,9.0,0.0,24.75,2.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,5.0,2.0,0.0,23.0,2.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,6.0,-9.0,0.0,23.0,2.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,7.0,-64.0,0.0,23.0,2.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,8.0,26.0,1.0,27.0,4.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,9.0,-27.0,0.0,30.0,3.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,10.0,35.0,0.0,23.0,2.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,11.0,-73.0,0.0,26.0,2.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,12.0,-24.0,0.0,28.0,6.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,13.0,-34.0,0.0,26.0,2.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,14.0,-16.0,0.0,22.0,2.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,15.0,-7.0,1.0,27.0,4.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,16.0,11.0,1.0,25.0,4.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,17.0,-14.0,0.0,24.0,2.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,18.0,27.0,0.0,26.0,3.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,19.0,17.0,0.0,24.0,6.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,20.0,-21.0,0.0,29.0,3.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,21.0,12.0,1.0,22.0,4.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,28.0,2.0,22.0,18.0,1.0,22.0,4.0,23.0,5.0,4.0,3.0,8.0,3667300.0,1.0,7.0,3.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0
1.0,30.0,2.0,1.0,3.0,0.0,28.0,4.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,2.0,66.0,0.0,26.0,3.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,3.0,16.0,0.0,23.0,4.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,4.0,2.0,1.0,26.0,2.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,5.0,-33.0,1.0,23.0,2.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,6.0,-1.0,1.0,23.0,2.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,7.0,27.0,1.0,23.0,2.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,8.0,-18.0,0.0,27.0,4.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,9.0,-13.0,0.0,30.0,3.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,10.0,-12.0,1.0,23.0,2.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,11.0,4.0,1.0,26.0,2.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,12.0,-34.0,0.0,28.0,6.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,13.0,32.0,1.0,26.0,2.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,14.0,-14.0,1.0,22.0,2.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,15.0,62.0,0.0,27.0,4.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,16.0,-12.0,0.0,25.0,4.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,17.0,-9.0,1.0,24.0,2.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,18.0,3.0,0.0,26.0,3.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,19.0,6.0,0.0,24.0,6.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,20.0,1.0,0.0,29.0,3.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,21.0,31.0,0.0,22.0,4.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,30.0,2.0,22.0,-2.0,0.0,22.0,4.0,24.0,5.0,2.0,7.0,1.0,1676700.0,1.0,7.0,2.0,4.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0
1.0,32.0,2.0,1.0,52.0,0.0,28.0,4.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,2.0,-4.0,0.0,26.0,3.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,3.0,-5.0,0.0,23.0,4.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,4.0,-2.0,1.0,25.5,2.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,5.0,0.0,1.0,23.0,2.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,6.0,18.0,1.0,23.0,2.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,7.0,26.0,1.0,23.0,2.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,8.0,-7.0,0.0,27.0,4.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,9.0,5.0,0.0,30.0,3.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,10.0,-6.0,1.0,23.0,2.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,11.0,18.0,1.0,26.0,2.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,12.0,-11.0,0.0,28.0,6.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,13.0,13.0,1.0,26.0,2.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,14.0,-16.0,1.0,22.0,2.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,15.0,0.0,0.0,27.0,4.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,16.0,2.0,0.0,25.0,4.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,17.0,38.0,1.0,24.0,2.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,18.0,-28.0,0.0,26.0,3.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,19.0,5.0,0.0,24.0,6.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,20.0,3.0,0.0,29.0,3.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,21.0,19.0,0.0,22.0,4.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,32.0,2.0,22.0,13.0,0.0,22.0,4.0,30.0,8.0,2.0,3.0,4.0,7178700.0,2.0,4.0,1.0,7.0,10.0,5.0,8.0,10.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,6.0,3.0,9.0,10.0,6.0,8.0,35.0,10.0,20.0,25.0,5.0,5.0
1.0,34.0,2.0,1.0,58.0,0.0,28.0,4.0,30.0,8.0,2.0,1.0,1.0,1676700.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0
1.0,34.0,2.0,2.0,15.0,0.0,26.0,3.0,30.0,8.0,2.0,1.0,1.0,1676700.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0
1.0,34.0,2.0,3.0,37.0,0.0,23.0,4.0,30.0,8.0,2.0,1.0,1.0,1676700.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0
1.0,34.0,2.0,4.0,32.0,1.0,25.5,2.0,30.0,8.0,2.0,1.0,1.0,1676700.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0
1.0,34.0,2.0,5.0,6.0,1.0,23.0,2.0,30.0,8.0,2.0,1.0,1.0,1676700.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0
1.0,34.0,2.0,6.0,65.0,1.0,23.0,2.0,30.0,8.0,2.0,1.0,1.0,1676700.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0
1.0,34.0,2.0,7.0,4.0,1.0,23.0,2.0,30.0,8.0,2.0,1.0,1.0,1676700.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0
1.0,34.0,2.0,8.0,37.0,0.0,27.0,4.0,30.0,8.0,2.0,1.0,1.0,2174350.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0
1.0,34.0,2.0,9.0,49.0,0.0,30.0,3.0,30.0,8.0,2.0,1.0,1.0,1676700.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0
1.0,34.0,2.0,10.0,24.0,1.0,23.0,2.0,30.0,8.0,2.0,1.0,1.0,1676700.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0
1.0,34.0,2.0,11.0,6.0,1.0,26.0,2.0,30.0,8.0,2.0,1.0,1.0,1676700.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0
1.0,34.0,2.0,12.0,44.0,0.0,28.0,6.0,30.0,8.0,2.0,1.0,1.0,1676700.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0
1.0,34.0,2.0,13.0,-6.0,1.0,26.0,2.0,30.0,8.0,2.0,1.0,1.0,1676700.0,2.0,3.0,1.0,7.0,9.0,6.0,9.0,7.0,8.0,8.0,2.0,2.0,8.0,9.0,4.0,9.0,8.0,9.0,9.0,6.0,5.0,6.0,25.0,20.0,20.0,20.0,0.0,15.0
